ស្រគំ,0.0005
ស្រងៅ,0.0005
ស្រាំ,0.0005
ស្រិល,0.0005
ស្វោយ,0.0005
សំកុក,0.0005
សំបត់,0.0005
សំរោង,0.0005
ហារិន,0.0005
អគោចរ,0.0005
ឧណ្ណា,0.0005
អត្តា,0.0005
អត្តៈ,0.0005
អត់ឱន,0.0005
អថព្វ,0.0005
ឥធលោក,0.0005
អធិគត,0.0005
អនរិយ,0.0005
អនាមយ,0.0005
អនិយត,0.0005
ឧបមាន,0.0005
អម្ពា,0.0005
អវិនយ,0.0005
អសារក,0.0005
អសីតិ,0.0005
អស្មិ,0.0005
អាកូល,0.0005
អាធ័ម,0.0005
អាភាស,0.0005
អារឹស,0.0005
អាលាប,0.0005
អែនអន,0.0005
អំបឹះ,0.0005
អ័ក្ស,0.0005
កកេរ,0.0005
ក្លង,0.0005
កំភរ,0.0005
ខ្ចក,0.0005
គគាច,0.0005
គណិត,0.0005
គីរី,0.0005
គោរម,0.0005
គៅរវ,0.0005
គ្រក,0.0005
គ្ឫហ,0.0005
ងាំង,0.0005
ចាមរ,0.0005
ចំអែ,0.0005
ឆោឡោ,0.0005
ឆ្ងក,0.0005
ជគណៈ,0.0005
ជនតា,0.0005
ជាតា,0.0005
ជីវៈ,0.0005
ជីវ៍,0.0005
ជ្រង,0.0005
ជ្រែ,0.0005
ជំរំ,0.0005
ឈ្លប,0.0005
ញ៉ិម,0.0005
ញ៉ឹម,0.0005
តាប់,0.0005
ត្មះ,0.0005
ត្រក,0.0005
ថ្នង,0.0005
ទងវង,0.0005
ទមិឡ,0.0005
ទៈកៈ,0.0005
ធើ្វ,0.0005
នាគា,0.0005
និធិ,0.0005
បបក់,0.0005
បរមា,0.0005
ប៉ន់,0.0005
ប៉ាន,0.0005
ប៉ឹម,0.0005
ប៉េវ,0.0005
ប៉ោច,0.0005
ប្រៈ,0.0005
ពាហ៍,0.0005
ពាំង,0.0005
ព្នៃ,0.0005
ភាណុ,0.0005
ភាតរ,0.0005
ភូធរ,0.0005
ភូសា,0.0005
ភោគៈ,0.0005
ភ្លូ,0.0005
មនាប,0.0005
មមោក,0.0005
ម៉ក់,0.0005
ម៉ាង,0.0005
ម៉ើង,0.0005
ម៉ោក,0.0005
មុនិ,0.0005
មេជី,0.0005
មោលី,0.0005
មោហ៍,0.0005
ម្អម,0.0005
យ៉ូយ,0.0005
យីថោ,0.0005
យោបំ,0.0005
រខឺត,0.0005
រងែក,0.0005
រជនី,0.0005
រញីវ,0.0005
រញឹក,0.0005
រតោង,0.0005
របៀង,0.0005
របោរ,0.0005
រពុយ,0.0005
រមទម,0.0005
រយាប,0.0005
រយឺត,0.0005
រលីក,0.0005
រលោក,0.0005
ឬវាទ,0.0005
រវិច,0.0005
រវីម,0.0005
រសាច,0.0005
រសាម,0.0005
រសេម,0.0005
រសោះ,0.0005
រហង់,0.0005
រហិត,0.0005
រហេម,0.0005
រហោល,0.0005
រឡិក,0.0005
រឡេម,0.0005
រ៉ែក,0.0005
រាជី,0.0005
រេរា,0.0005
រោទន,0.0005
រៈថៈ,0.0005
លលាដ,0.0005
លាភៈ,0.0005
លូកល,0.0005
លូកា,0.0005
វជីរ,0.0005
វដ្ត,0.0005
វរុណ,0.0005
វ៉ាស,0.0005
វ៉េស,0.0005
វាសរ,0.0005
វិចល,0.0005
វីវរ,0.0005
សខិល,0.0005
សត្ថ,0.0005
សន្ត,0.0005
សប៊ូ,0.0005
សមាជ,0.0005
សរូប,0.0005
សាឡី,0.0005
សិកា,0.0005
សិខា,0.0005
សីហា,0.0005
សុពច,0.0005
សុរៈ,0.0005
សុលភ,0.0005
សេវន,0.0005
ស្ញែ,0.0005
ស្តត,0.0005
ស្ទង,0.0005
ស្អំ,0.0005
សំណង,0.0005
ហរិត,0.0005
ហសិត,0.0005
ហ៊ុម,0.0005
ហៃអើ,0.0005
ឯកជន,0.0005
ឱកាក,0.0005
អចលន,0.0005
អដវី,0.0005
អធីន,0.0005
អនោម,0.0005
អមិត,0.0005
អរោគ,0.0005
អ៊ឹះ,0.0005
អាមយ,0.0005
អំបៅ,0.0005
កាប,0.0005
កុយ,0.0005
កឿង,0.0005
កៀប,0.0005
កេង,0.0005
កេល,0.0005
កេវ,0.0005
កោប,0.0005
ខន់,0.0005
ខាក,0.0005
ខោក,0.0005
ខោល,0.0005
គឃរ,0.0005
គុត,0.0005
គូថ,0.0005
ងើក,0.0005
ចិរ,0.0005
ចៀរ,0.0005
ច័ន,0.0005
ឆិត,0.0005
ឆិល,0.0005
ឆុរ,0.0005
ឆៀក,0.0005
ជាម,0.0005
ជុះ,0.0005
ជៀន,0.0005
ជែក,0.0005
ដុល,0.0005
ដៀប,0.0005
ដៀវ,0.0005
ឌិន,0.0005
តតួ,0.0005
តាប,0.0005
តាឱ,0.0005
តុង,0.0005
តូប,0.0005
តែម,0.0005
ត្រ,0.0005
ទទះ,0.0005
ទូញ,0.0005
ទោង,0.0005
ធ័រ,0.0005
នរូ,0.0005
ន៉ា,0.0005
នាច,0.0005
នារ,0.0005
និល,0.0005
នៀវ,0.0005
នោប,0.0005
បដិ,0.0005
បរោ,0.0005
ប៉ម,0.0005
ប៉ៃ,0.0005
បារ,0.0005
បឺះ,0.0005
បុំ,0.0005
បូរ,0.0005
បេត,0.0005
បោប,0.0005
ផុរ,0.0005
ផុល,0.0005
ផួង,0.0005
ផែល,0.0005
ពលិ,0.0005
ពាធ,0.0005
ភារ,0.0005
ភាស,0.0005
ភុង,0.0005
មធុ,0.0005
មមែ,0.0005
មហី,0.0005
ម៉ក,0.0005
ម៉ៅ,0.0005
ម៉ៈ,0.0005
មិច,0.0005
មីន,0.0005
មឹក,0.0005
ម័ត,0.0005
យុក,0.0005
យុវ,0.0005
ឬក៏,0.0005
រគង,0.0005
រជយ,0.0005
របៃ,0.0005
រយំ,0.0005
រលរ,0.0005
រឱស,0.0005
រឹះ,0.0005
រុត,0.0005
រើប,0.0005
រោក,0.0005
លឃុ,0.0005
លុន,0.0005
លៀម,0.0005
លែះ,0.0005
វលី,0.0005
វ៉េ,0.0005
វីត,0.0005
វៀះ,0.0005
សព្,0.0005
សយន,0.0005
សវ៌,0.0005
សសិ,0.0005
សីស,0.0005
សូទ,0.0005
សៀរ,0.0005
សេវ,0.0005
ហសន,0.0005
ហ៊ា,0.0005
ហឺយ,0.0005
ហៀប,0.0005
ហោក,0.0005
ឡឹប,0.0005
ឡឺត,0.0005
ឯកា,0.0005
ឱសធ,0.0005
អហោ,0.0005
អា៎,0.0005
អុស,0.0005
អៀវ,0.0005
អែក,0.0005
ឱ្ម,0.0005
អ្ហ,0.0005
អំស,0.0005
កើ,0.0005
កោ,0.0005
កំ,0.0005
គន,0.0005
ឆី,0.0005
ឈម,0.0005
ធឺ,0.0005
ធៈ,0.0005
នប,0.0005
នយ,0.0005
បៃ,0.0005
បំ,0.0005
មែ,0.0005
យោ,0.0005
រៈ,0.0005
លត,0.0005
ល៉,0.0005
លិ,0.0005
វក,0.0005
សយ,0.0005
ហន,0.0005
ឡម,0.0005
ឡើ,0.0005
ឩន,0.0005
អព,0.0005
អវ,0.0005
អិ,0.0005
អូ,0.0005
ឈ,0.0005
លក្ខណប្បញ្ញត្តិ,0.0005
សម្ពច្ឆរច្ឆិន្ន,0.0005
ចិញ្ចែងចិញ្ចាច,0.0005
បុគ្គលិកលក្ខណៈ,0.0005
បុនប្បុនក្កម្ម,0.0005
ប្រជានុរាស្រ្ត,0.0005
រាជប្បញ្ញត្តិ,0.0005
វិទ្យាសាស្រ្ត,0.0005
សិស្សានុសិស្ស,0.0005
កន្ទក់កន្ទេញ,0.0005
កម្ពុជាធិបតី,0.0005
ក្រវើនក្រតើន,0.0005
ក្រអឺតក្រអោង,0.0005
ខ្នាន់ខ្នាប់,0.0005
គិលានុបដ្ឋាក,0.0005
ចតុរារិយសច្ច,0.0005
ច្រងេងច្រងាង,0.0005
តុល្យាធិករណៈ,0.0005
ថ្នាំងថ្នាក់,0.0005
ធម្មាធិដ្ឋាន,0.0005
បណ្តោះអាសន្ន,0.0005
មជ្ឈិមប្បទេស,0.0005
ម្ញ៉ិកម្ញ៉ក់,0.0005
យុទ្ធនាធិការ,0.0005
សង្គាហកត្ថេរ,0.0005
សច្ចាធិដ្ឋាន,0.0005
សញ្ជប់សញ្ជឹង,0.0005
ស្រពេចស្រពិល,0.0005
ហ្លាក់ហ្លាំង,0.0005
អក្ខរានុក្រម,0.0005
អនុស្សាវរីយ៍,0.0005
អាកប្បកិរិយា,0.0005
ច្រឡូកច្រឡំ,0.0005
តត្រំតត្រើយ,0.0005
ធម្មារម្មណ៍,0.0005
នាមាភិធេយ្យ,0.0005
និវាសនដ្ឋាន,0.0005
ផ្ទៀងផ្ទាត់,0.0005
ផ្សារភ្ជាប់,0.0005
ព្យញ្ជនាហារ,0.0005
រជ្ជប្បវេណី,0.0005
រដ្ឋប្បវេណី,0.0005
រាជាយុត្តកៈ,0.0005
លោកុប្បត្ដិ,0.0005
សង្រេងសង្រៃ,0.0005
សមោសរណដ្ឋាន,0.0005
សុភាពរាបសារ,0.0005
ស្រវាស្រទេញ,0.0005
អក្ខរប្បភេទ,0.0005
អាហ្រ្វិក័ង,0.0005
ក្រេវក្រោធ,0.0005
ក្អាកក្អាយ,0.0005
ឃ្លេងឃ្លោង,0.0005
ចរិតលក្ខណៈ,0.0005
ច្រូងច្រាង,0.0005
ចំតិតចំតូង,0.0005
ជិតស្និទ្ធ,0.0005
ទក្ខិណេយ្យ,0.0005
ធម្មាចារ្យ,0.0005
និវាសដ្ឋាន,0.0005
ប្រវ្ឫត្តិ,0.0005
ប្រវ័ញ្ចន៍,0.0005
ប្រិតប្រៀន,0.0005
ប្រិតប្រៀប,0.0005
ប្លេះប្លោះ,0.0005
ផ្ទប់ផ្ទល់,0.0005
ផ្សារដេប៉ូ,0.0005
ព្រហ្មទណ្ឌ,0.0005
ព្រឹន្ទបាល,0.0005
ព្រោងព្រាត,0.0005
ព្រោងព្រាយ,0.0005
ល្វេងល្វើយ,0.0005
ល្ហក់ល្ហាវ,0.0005
សមត្ថកិច្ច,0.0005
ស៊ុកគ្រលុក,0.0005
ស៊ែសគ្រមែស,0.0005
ស្កូញស្កាញ,0.0005
ស្មូញស្មាញ,0.0005
ស្រស់ស្រូប,0.0005
ស្រឡះស្រឡំ,0.0005
ស្អាងស្អាត,0.0005
ឧត្តរិភង្គ,0.0005
ឥទ្ធានុភាព,0.0005
អធិប្បញ្ញា,0.0005
ឧបដ្ឋាយិកា,0.0005
អាម៉េរិក័ង,0.0005
អាយុស្មន្ត,0.0005
អាវ៉ូកាចេរ,0.0005
កន្ទាំងហែ,0.0005
កបិលវត្ថុ,0.0005
កូនក្រមុំ,0.0005
ក្ដីក្ដាំ,0.0005
ខ្ជះខ្ជាយ,0.0005
ខ្ទរខ្ទារ,0.0005
ខ្លបខ្លាច,0.0005
គីឡូក្រាម,0.0005
គុណូបការៈ,0.0005
ចតុស្ដម្ភ,0.0005
ច្បារអំពៅ,0.0005
ចំអែចំអន់,0.0005
ជនេត្តិកា,0.0005
តតាក់តតាំ,0.0005
ត្រីនេត្រ,0.0005
ត្រែតត្រត,0.0005
ទក្ខិណោទក,0.0005
ទក្សិណោទក,0.0005
ទិសានុទិស,0.0005
ទុព្ភាសិត,0.0005
ទេសាភិបាល,0.0005
នព្វគ្រោះ,0.0005
ប្រតិកម្ម,0.0005
ប្រថមាសាឍ,0.0005
ប្រាមោទ្យ,0.0005
ផ្សារថ្មី,0.0005
ពុទ្ធន្តរ,0.0005
ព្យព្ជានៈ,0.0005
ព្រមព្រៀង,0.0005
ព្រាហ្មណី,0.0005
ព័ស្តុភារ,0.0005
ភ័ស្ដុភារ,0.0005
មជ្ឈន្តិក,0.0005
វិក្កាយិក,0.0005
វិនិបាតិក,0.0005
វិស្សាសិក,0.0005
សវិញ្ញាណក,0.0005
ស៊ោងអំពោង,0.0005
សិថិលឃោសៈ,0.0005
សុបប្រឡុប,0.0005
សោតប្បសាទ,0.0005
ស្រេចបាច់,0.0005
ស្លឹកគ្រៃ,0.0005
ស្វាហាបតិ,0.0005
ស្អេកស្កះ,0.0005
ឥក្ស្វាកុ,0.0005
ឧទ្ធទេហិក,0.0005
អនស្ចារ្យ,0.0005
អនុសេនីយ៍,0.0005
អនុស្សរណៈ,0.0005
ឥន្រ្ទជិត,0.0005
ឧបាទិន្នក,0.0005
អព្ភក្ខាន,0.0005
អស្មិមានះ,0.0005
អាសិរ្ពិស,0.0005
កញ្ច្រែង,0.0005
កញ្ជ្រឹល,0.0005
កន្ត្រាក,0.0005
កន្ទ្រាញ,0.0005
ខានស្អែក,0.0005
ចង្គ្រាង,0.0005
ចៅអធិការ,0.0005
ជាក់លាក់,0.0005
ដូចម្តេច,0.0005
តតេះតតោះ,0.0005
ត្រៃចីវរ,0.0005
ទទីសទទាស,0.0005
ទទឹងទទែង,0.0005
ទេវបុត្ត,0.0005
និមន្តន៍,0.0005
នែបនិត្យ,0.0005
បង្ក្រាប,0.0005
បាវព្រាវ,0.0005
បឹងកេងកង,0.0005
បុកម្នេញ,0.0005
បំភ្លាត់,0.0005
ពានរិន្ទ,0.0005
ពៃស្រពណ៍,0.0005
ព្យាករណ៍,0.0005
ព្រាហ្មណ,0.0005
ព្រៀងលាន,0.0005
ព្រៃផ្សៃ,0.0005
ភទ្រកល្ប,0.0005
មហយ្យិកា,0.0005
ម្លូព្រៃ,0.0005
យានដ្ឋាន,0.0005
យាបនមត្ត,0.0005
រដិបរដុប,0.0005
រលះរលាំង,0.0005
រហេមរហាម,0.0005
រូបជ្ឈាន,0.0005
វិជ្ជមាន,0.0005
វិបរិយាយ,0.0005
វិប្បការ,0.0005
វិមុត្តិ,0.0005
វិរុឡ្ហក,0.0005
វិសជ៌នីយ,0.0005
សកម្មភាព,0.0005
សង្ឃដីកា,0.0005
សតេកិច្ឆ,0.0005
សម្បន្នា,0.0005
សម្បូរណ៍,0.0005
សម្ពន្ធី,0.0005
សម្ភាពន៍,0.0005
សម្ភាសន៍,0.0005
ស៊ីវិឡាត,0.0005
សុប្បភាត,0.0005
សុប្រភាត,0.0005
សូកប៉ាន់,0.0005
សូន្យសុង,0.0005
ស្បែស្បថ,0.0005
ស័ក្តិសម,0.0005
ហ្មគ្វាម,0.0005
ឯកសិទ្ធិ,0.0005
ឯកាធិបតី,0.0005
អក្ខទេវី,0.0005
ឧត្ដុង្គ,0.0005
អត្ថិភាព,0.0005
ឧទ្ទោសិត,0.0005
ឧទ្ធច្ចៈ,0.0005
អនិច្ចតា,0.0005
អនិស្សរា,0.0005
ឧបសម្ប័ទ,0.0005
ឧបាធ្យាយ,0.0005
អប្សាន្ត,0.0005
អភិវាទន៍,0.0005
អលង្ករណ៍,0.0005
អសាធារណៈ,0.0005
ឥស្សរិយៈ,0.0005
អស្សានីក,0.0005
អាលម្ពាយ,0.0005
អាំងឡាំង,0.0005
កក់ក្តៅ,0.0005
កញ្ឆាត់,0.0005
កណ្ដាច់,0.0005
កណ្ដាស់,0.0005
ការុញ្ញ,0.0005
ក្រឡាប់,0.0005
កំប្រេវ,0.0005
កំប្លឹម,0.0005
គ្រមាំង,0.0005
ចតុម៌ុខ,0.0005
ចរាចរណ៍,0.0005
ជញ្ជាន់,0.0005
ជនេត្តី,0.0005
ជិនស្រី,0.0005
ដាស់តឿន,0.0005
តាករ៉ាក,0.0005
ត្របាំង,0.0005
ត្រាកូម,0.0005
ទទូចទទែ,0.0005
ទាន់ហន់,0.0005
ទារាធីន,0.0005
ទិគម្ពរ,0.0005
ទិវង្គត,0.0005
ទុគ្គតិ,0.0005
ធ្វើការ,0.0005
នក្ខត្ត,0.0005
នរោត្ដម,0.0005
និវេសន៍,0.0005
បង្ខាំង,0.0005
បណ្ដាសា,0.0005
បន្លាស់,0.0005
បរិនាយក,0.0005
បស្សាសៈ,0.0005
ប៉ប្លើក,0.0005
ប៉ផ្អុក,0.0005
ប៉ផ្អែប,0.0005
ប៉ាហាំង,0.0005
ប៉ះប៉ុន,0.0005
ប្រកាំង,0.0005
ប្រចក្ស,0.0005
ប្រដាក់,0.0005
ប្រទាស់,0.0005
ប្រផាត់,0.0005
បំព្រួញ,0.0005
បំភ័ន្ត,0.0005
ផ្ដន្ទា,0.0005
ពភ្លាក់,0.0005
ពហុវចនៈ,0.0005
ពិទ័គ្ធ,0.0005
ពិភពលោក,0.0005
ពិភេទក៍,0.0005
ព្យាធិ៍,0.0005
ព្រះទ័យ,0.0005
ភុជិស្ស,0.0005
មណ្ឌុកដ,0.0005
មមង្ការ,0.0005
ម៉ត់ចត់,0.0005
ម៉ៃសាក់,0.0005
យន្តហោះ,0.0005
យុទ្ធនា,0.0005
រណ្ដាប់,0.0005
រណ្តាប់,0.0005
ឬវិទ្យា,0.0005
រវៀសរវៃ,0.0005
រាជសព្ទ,0.0005
ល្វាចេក,0.0005
វត្តមាន,0.0005
វស្សានៈ,0.0005
វាណិជ្ជ,0.0005
វិកតិកា,0.0005
វិឃាសាទ,0.0005
វិច្ឆេទ,0.0005
វិត្ថារ,0.0005
វិទត្ថិ,0.0005
វិបយ៌ាស,0.0005
វិសិដ្ឋ,0.0005
វ្ឫត្តិ,0.0005
ឝាស្រ្ត,0.0005
សង្កប្ប,0.0005
សង្កោចន,0.0005
សន្ធ្យា,0.0005
សប្តាហៈ,0.0005
សមរភូមិ,0.0005
សមុជ្ជល,0.0005
សម្ពង្ស,0.0005
ស៊ូទ្រូ,0.0005
សីលព្វត,0.0005
សុប្រាត,0.0005
សេរីភាព,0.0005
សៅវនីយ៍,0.0005
ស្ថានីយ,0.0005
ស្មារលា,0.0005
ស្រឡឺកឺ,0.0005
ស្រឹង្គ,0.0005
ស្វាគតំ,0.0005
ឡុកឡាក់,0.0005
អង្គុលៈ,0.0005
អចិត្តក,0.0005
ឧដ្ឋានៈ,0.0005
ឧទុម្ពរ,0.0005
អនុគ្គហ,0.0005
អនុបវាទ,0.0005
អនោតត្ត,0.0005
ឥន្ទជិត,0.0005
អបរាជ័យ,0.0005
អប្រមាទ,0.0005
អពមង្គល,0.0005
អមិតាភៈ,0.0005
អយ្យការ,0.0005
អវិញ្ញូ,0.0005
អវិហេសា,0.0005
ឥសិគិលិ,0.0005
ឥសីភទ្ទ,0.0005
អស្សត្ថ,0.0005
ឥស្សរជន,0.0005
អស្សុជល,0.0005
អាគារិយ,0.0005
អាជានីយ,0.0005
អារ៉ាប់,0.0005
អាល័ក្ស,0.0005
អាវ៉ាសែ,0.0005
អាវាសិក,0.0005
អាឡារិក,0.0005
អ្នកដទៃ,0.0005
កកែកករ,0.0005
កក្រោះ,0.0005
កក្អាក,0.0005
កក្អិច,0.0005
កក្អឹក,0.0005
កង្វេរ,0.0005
កង្ហារ,0.0005
កណ្ដក់,0.0005
កណ្ដារ,0.0005
កណ្ដៀត,0.0005
កន្តុប,0.0005
កន្ថឹក,0.0005
កន្ធុល,0.0005
កន្ធួក,0.0005
កន្ធែង,0.0005
កម្បង់,0.0005
កម្មបថ,0.0005
កម្សោយ,0.0005
ការន្ត,0.0005
កិកកុក,0.0005
កុះកុំ,0.0005
កោសល្យ,0.0005
ក្ដាត់,0.0005
ក្ដាន់,0.0005
ក្ទម្ព,0.0005
ក្រតើន,0.0005
ក្របែល,0.0005
ក្រមឹម,0.0005
ក្រហែង,0.0005
ក្រឡាន,0.0005
ក្រឡឹម,0.0005
ក្រឡឺម,0.0005
ក្រឡោត,0.0005
ក្លាស់,0.0005
កំប៉ូត,0.0005
ខ្ពាក់,0.0005
គគ្រាំ,0.0005
គគ្រិច,0.0005
គគ្រុក,0.0005
គគ្រេង,0.0005
គម្ដែង,0.0005
គម្លាន,0.0005
គោរម្យ,0.0005
គ្រជីវ,0.0005
គ្រជឹប,0.0005
គ្រលៀវ,0.0005
គ្រហុច,0.0005
គ្រាំង,0.0005
ឃោស្នា,0.0005
ចង្អូរ,0.0005
ចម្ប៉ា,0.0005
ចម្រាស,0.0005
ចោមរោម,0.0005
ច្រងូវ,0.0005
ច្រងេង,0.0005
ច្របុច,0.0005
ច្របូញ,0.0005
ច្រមក់,0.0005
ច្រវាប,0.0005
ច្រឡាស,0.0005
ច្រឡឹង,0.0005
ច្រអឹង,0.0005
ជ្រងក់,0.0005
ឈ្នាន់,0.0005
ដង្គុំ,0.0005
ដង្គោល,0.0005
ណាំវ៉ា,0.0005
តត្រើយ,0.0005
តម្ពេច,0.0005
តម្ពែក,0.0005
តម្លង់,0.0005
តូងតាង,0.0005
ត្រងោល,0.0005
ត្រដាច,0.0005
ត្រដឹង,0.0005
ត្រយង់,0.0005
ត្រៃភព,0.0005
ថោកទាប,0.0005
ថ្កាត់,0.0005
ថ្វីដៃ,0.0005
ទង់ជ័យ,0.0005
ទន្ទឹង,0.0005
ទន្សោង,0.0005
ទូញទាញ,0.0005
ទូទាត់,0.0005
ទេវរូប,0.0005
ទៅកាន់,0.0005
ទំនាក់,0.0005
ធតរដ្ឋ,0.0005
នាយអាយ,0.0005
នេត្រា,0.0005
នេប៉ាល,0.0005
នំបុ័ង,0.0005
បង្កើយ,0.0005
បង្កោង,0.0005
បង្ខាំ,0.0005
បង្រុះ,0.0005
បង្អន់,0.0005
បញ្ចង់,0.0005
បញ្ជើច,0.0005
បញ្ជោក,0.0005
បញ្ញាណ,0.0005
បដិរូប,0.0005
បណ្តេញ,0.0005
បត់បែន,0.0005
បន្ថោក,0.0005
បន្ទើត,0.0005
បន្ទើរ,0.0005
បន្ស៉ី,0.0005
ប៉ៃឡាំ,0.0005
បាឋិកា,0.0005
បាលិកា,0.0005
បេក្ខៈ,0.0005
បោក្ខរ,0.0005
ប្រកុន,0.0005
ប្រកៀក,0.0005
ប្រខាំ,0.0005
ប្រញាយ,0.0005
ប្រញិប,0.0005
ប្រដាញ,0.0005
ប្រឌិត,0.0005
ប្របិច,0.0005
ប្របេរ,0.0005
ប្រពាយ,0.0005
ប្រពាស,0.0005
ប្រមុំ,0.0005
ប្រលែង,0.0005
ប្រវាយ,0.0005
ប្រហប់,0.0005
ប្រហែក,0.0005
ប្រើជា,0.0005
ផៅពង្ស,0.0005
ពង្រឹត,0.0005
ពង្រូល,0.0005
ពង្រេច,0.0005
ពត៌មាន,0.0005
ពន្ធន៍,0.0005
ពន្លាក,0.0005
ពន្លួញ,0.0005
ពព្រាត,0.0005
ពព្រឹម,0.0005
ពព្រើម,0.0005
ពព្រៀក,0.0005
ពភ្លើក,0.0005
ពិស្ណុ,0.0005
ពុំមែន,0.0005
ពុំសូវ,0.0005
ពុំសែន,0.0005
ពុះពារ,0.0005
ព្រលិត,0.0005
ព្រហូត,0.0005
ភិយ្យោ,0.0005
ភោជនីយ,0.0005
ភ្ញាស់,0.0005
ភ័ស្តុ,0.0005
មន្ត្រ,0.0005
មន្ទារ,0.0005
មមីមមើ,0.0005
មហោសថ៍,0.0005
មុត្តក,0.0005
មុទ្ធា,0.0005
មែនមាំ,0.0005
ម្រឹគី,0.0005
យន្រ្ត,0.0005
យាងយាវ,0.0005
យុថ្កា,0.0005
យោគិនី,0.0005
រង៉ាប់,0.0005
រម៉ាំង,0.0005
ឬមិត្រ,0.0005
រម្លឹក,0.0005
រម្លុះ,0.0005
រាំងរា,0.0005
រឹងរឹត,0.0005
រួមរ័ក,0.0005
រេហ៍ពល,0.0005
រោលរាល,0.0005
លម្ហាច,0.0005
លីងលាជ,0.0005
លេខិកា,0.0005
ល្បាស់,0.0005
លំពាស់,0.0005
វរបិតា,0.0005
វរ្ម័ន,0.0005
វិគ្គហ,0.0005
វិនាទី,0.0005
វិន្ទុ,0.0005
វិសភាគ,0.0005
វិសាខា,0.0005
វិហេសា,0.0005
វុទ្ធិ,0.0005
វេហាស៍,0.0005
សក់ឡក់,0.0005
សង្កាស,0.0005
សង្កូវ,0.0005
សង្ឃាត,0.0005
សង្ឃឹក,0.0005
សញ្ជែក,0.0005
សតវត្ស,0.0005
សន្តាប,0.0005
សន្ធប់,0.0005
សន្លិន,0.0005
សម្កុង,0.0005
សម្តើង,0.0005
សម្ទេះ,0.0005
សម្បារ,0.0005
សម្ពឹក,0.0005
សម្ភិត,0.0005
សម្ភោគ,0.0005
សម្រង់,0.0005
សម្រន់,0.0005
សម្រុក,0.0005
សម្រើប,0.0005
សម្រ្ប,0.0005
សម្អិត,0.0005
សម្អេក,0.0005
សសាង្ក,0.0005
សស្ត្រ,0.0005
សាវិកា,0.0005
សិប្បី,0.0005
សុណិសា,0.0005
សុទន្ត,0.0005
សេដ្ឋោ,0.0005
សេពគប់,0.0005
សែន្យា,0.0005
ស្ប៉ុល,0.0005
ស្បាត់,0.0005
ស្រកូក,0.0005
ស្រគត់,0.0005
ស្រគុក,0.0005
ស្រងល់,0.0005
ស្រងេះ,0.0005
ស្រមាម,0.0005
ស្រមុក,0.0005
ស្រមូម,0.0005
ស្រមូល,0.0005
ស្រលាប,0.0005
ស្រឡោច,0.0005
ស្រុតិ,0.0005
ស្វទេស,0.0005
ស្វាទុ,0.0005
ស្វាហៈ,0.0005
សំណព្វ,0.0005
សំសេទជ,0.0005
ហេលហាល,0.0005
ឡាំប៉ា,0.0005
ឡិបឡុប,0.0005
ឡូយថូយ,0.0005
អង្កោល,0.0005
អង្គប់,0.0005
អញ្ចាច,0.0005
អញ្ចាប,0.0005
អណ្ដោត,0.0005
ឯតទគ្គ,0.0005
អនាមិក,0.0005
អនាសវៈ,0.0005
អនុកូល,0.0005
អនោកាស,0.0005
អន្តឺត,0.0005
អន្ថឺម,0.0005
ឧបជីវី,0.0005
ឧបាយាស,0.0005
អព្ភូត,0.0005
អភ័ព្យ,0.0005
ឪម៉ាល់,0.0005
អម្បោស,0.0005
ឧយ្យាម,0.0005
អលិង្គ,0.0005
អហិវាត,0.0005
អាជីវោ,0.0005
អាដានា,0.0005
អានន្ទ,0.0005
អានាបា,0.0005
អាមណាម,0.0005
អាយុស៑,0.0005
អារម៉េ,0.0005
អូងឡូង,0.0005
អេះអុះ,0.0005
កញ្ឆា,0.0005
កញ្ជោ,0.0005
កញ្ជះ,0.0005
កតិកា,0.0005
កន្ទប,0.0005
កន្ធរ,0.0005
ការ៉េ,0.0005
ក្ងុល,0.0005
ក្ដុក,0.0005
ក្តិច,0.0005
ក្តួល,0.0005
ក្នក់,0.0005
ក្បុង,0.0005
ក្រង់,0.0005
ក្រញរ,0.0005
ក្រទែ,0.0005
ក្រឹក,0.0005
ក្រួញ,0.0005
ក្រៀល,0.0005
ក្សិណ,0.0005
កំណោស,0.0005
កំនួច,0.0005
កំភែល,0.0005
កំសួល,0.0005
ខ្ជាំ,0.0005
ខ្ជឹង,0.0005
ខ្ជឹប,0.0005
ខ្ញូច,0.0005
ខ្ញោក,0.0005
ខ្នឺប,0.0005
ខ្ពង់,0.0005
ខ្មឺត,0.0005
ខ្លុះ,0.0005
ខ្វង់,0.0005
ខ្វាម,0.0005
ខ្វាយ,0.0005
ខ្វៀន,0.0005
ខ្សាវ,0.0005
ខ្សេវ,0.0005
ខ្សោះ,0.0005
គិលាន,0.0005
គ្រហើ,0.0005
គ្រាវ,0.0005
គ្រឹម,0.0005
គ្រុក,0.0005
គ្រុំ,0.0005
គ្រួស,0.0005
គ្រើល,0.0005
ឃ្នើស,0.0005
ឃ្លៀង,0.0005
ចក្រី,0.0005
ចងចាំ,0.0005
ចរន្ត,0.0005
ចារុ៍,0.0005
ចិនដា,0.0005
ចៃត្យ,0.0005
ច្បុច,0.0005
ច្បូក,0.0005
ច្បោស,0.0005
ច្រងោ,0.0005
ច្រុះ,0.0005
ច្រួច,0.0005
ច្រួល,0.0005
ច្រេះ,0.0005
ចំកាង,0.0005
ចំទួយ,0.0005
ចំទើរ,0.0005
ចំទើស,0.0005
